week,attempt,ydstogo,yardline_100,minutes_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,score_diff,down1_pct,down2_pct,down3_pct,successes,failures,prep_days,dome,KICKOFF,PUNT,home,random_var
10,0,7,77,45,3,3,10,55.2,54,32.9,0,2,14.0416666666667,0,0,1,0,-0.391125888961853
10,0,16,57,42.1333333333333,3,3,10,55.2,54,32.9,0,2,14.0416666666667,0,0,0,0,1.38254835572594
10,0,4,19,34.4,3,3,-10,56.4,34.7,28.6,0,0,14.0416666666667,0,0,1,1,-0.547096575574298
10,0,14,17,30.05,0,1,7,55.2,54,32.9,0,2,14.0416666666667,0,1,0,0,0.384187412276592
10,0,4,51,23.5833333333333,3,3,17,55.2,54,32.9,0,2,14.0416666666667,0,0,0,0,0.344962010256586
10,1,15,57,14.3666666666667,3,2,-24,56.4,34.7,28.6,0,0,14.0416666666667,0,1,0,1,0.737459135116582
10,0,19,84,11.95,3,2,-31,56.4,34.7,28.6,0,0,14.0416666666667,0,1,0,1,-2.23431620791452
10,1,5,29,6.01666666666667,1,3,31,55.2,54,32.9,0,2,14.0416666666667,0,0,1,0,0.0352020449982253
10,1,5,5,3.01666666666667,0,3,31,55.2,54,32.9,0,2,14.0416666666667,0,0,1,0,0.406508662927958
10,0,4,89,1.9,3,0,-31,56.4,34.7,28.6,0,0,14.0416666666667,0,0,0,1,-1.20969305011275
10,0,20,20,53.6333333333333,3,3,0,55.4,45,17.3,3,0,10.0416666666667,0,1,0,0,-0.0888973445568
10,0,12,74,45.9166666666667,3,3,3,55.4,45,17.3,3,0,10.0416666666667,0,0,0,0,0.0230029512897049
10,0,8,91,45,3,3,-3,52.2,36.9,19.6,2,1,7.04166666666667,0,0,1,1,-0.00800666366358735
10,0,2,33,42.7333333333333,3,3,3,55.4,45,17.3,3,0,10.0416666666667,0,0,1,0,1.00127090019412
10,0,6,55,41.3666666666667,3,3,-3,52.2,36.9,19.6,2,1,7.04166666666667,0,0,0,1,1.29415961497795
10,0,4,70,38.9333333333333,3,3,3,55.4,45,17.3,3,0,10.0416666666667,0,0,1,0,-0.727936820747251
10,0,6,71,34.8333333333333,3,3,-4,55.4,45,17.3,3,0,10.0416666666667,0,1,0,0,-0.513311135754076
10,0,5,41,30.7,3,3,4,52.2,36.9,19.6,2,1,7.04166666666667,0,0,1,1,-1.93582473935
10,0,7,7,25.75,3,3,4,52.2,36.9,19.6,2,1,7.04166666666667,0,1,0,1,0.00360254481152462
10,0,11,55,22.65,3,3,-7,55.4,45,17.3,3,0,10.0416666666667,0,1,0,0,0.573190501223775
10,0,9,9,12.95,3,3,-14,55.4,45,17.3,3,0,10.0416666666667,0,1,0,0,-1.04361916838011
10,0,9,17,7.08333333333333,3,3,11,52.2,36.9,19.6,2,1,7.04166666666667,0,1,0,1,2.54096695338196
10,0,18,50,5.05,3,1,14,52.2,36.9,19.6,2,1,7.04166666666667,0,0,0,1,-0.188289288962048
10,1,17,46,3.66666666666667,1,3,-14,55.4,45,17.3,3,0,10.0416666666667,0,0,1,0,-1.52935874468464
10,0,9,53,2,3,0,14,52.2,36.9,19.6,2,1,7.04166666666667,0,0,0,1,-0.416713769353097
10,1,10,66,0.783333333333333,0,3,-14,55.4,45,17.3,3,0,10.0416666666667,0,0,1,0,-0.553670853643387
10,1,1,21,54.0333333333333,3,3,-6,48.8,43.9,12.9,2,1,7.04166666666667,0,1,0,1,-2.06584861631903
10,0,6,26,53.8,3,3,-6,48.8,43.9,12.9,2,1,7.04166666666667,0,1,0,1,-0.604655428215173
10,0,10,58,50.7166666666667,3,3,3,35.9,33.7,20.9,2,2,7.04166666666667,0,1,0,0,0.133674148587165
10,0,4,67,47.4833333333333,3,3,-3,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,-2.27836744586741
10,0,7,31,42.1833333333333,3,3,3,35.9,33.7,20.9,2,2,7.04166666666667,0,0,1,0,0.486292358415142
10,0,4,24,39.2666666666667,3,3,-6,48.8,43.9,12.9,2,1,7.04166666666667,0,1,0,1,0.00629672168257497
10,0,14,80,37.6333333333333,3,3,3,35.9,33.7,20.9,2,2,7.04166666666667,0,1,0,0,-0.667285390044271
10,1,5,59,36.5833333333333,3,3,-3,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,-0.430216954763239
10,0,10,64,36.4166666666667,3,3,-3,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,0.555531327347876
10,0,3,74,34.95,3,3,3,35.9,33.7,20.9,2,2,7.04166666666667,0,0,1,0,0.241735164716781
10,1,1,10,31.8333333333333,3,1,-3,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,1.21390092769366
10,0,6,15,31.8333333333333,3,1,-3,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,-0.537584681107058
10,0,3,68,31.0833333333333,1,3,0,35.9,33.7,20.9,2,2,7.04166666666667,0,1,0,0,-0.122998934946808
10,0,4,69,28.0833333333333,3,3,0,48.8,43.9,12.9,2,1,7.04166666666667,0,1,0,1,2.60511411681624
10,0,18,29,25.6166666666667,3,3,0,35.9,33.7,20.9,2,2,7.04166666666667,0,0,1,0,-0.432257414184232
10,0,7,49,22.3,3,3,4,48.8,43.9,12.9,2,1,7.04166666666667,0,0,0,1,-0.830270917056776
10,0,16,62,17.2,3,3,-4,35.9,33.7,20.9,2,2,7.04166666666667,0,0,1,0,-1.22118113223903
10,1,1,36,13.7166666666667,3,3,4,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,0.220673535179565
10,0,7,26,12.3166666666667,3,3,4,48.8,43.9,12.9,2,1,7.04166666666667,0,0,1,1,1.45812287457652
10,1,5,39,4.68333333333333,3,3,0,48.8,43.9,12.9,2,1,7.04166666666667,0,1,0,1,-0.168568966233941
10,1,1,43,1.46666666666667,1,2,-7,35.9,33.7,20.9,2,2,7.04166666666667,0,1,0,0,-0.87455198566162
11,1,2,15,54.5333333333333,3,3,-7,58.9,40.1,13,2,1,7,0,1,0,1,0.707669453206672
11,0,4,79,52.9166666666667,3,3,7,52.4,45.1,21.6,1,2,7,0,0,0,0,1.08553432203852
11,0,16,39,46.4333333333333,2,3,0,52.4,45.1,21.6,1,2,7,0,1,0,0,-1.0081590551084
11,0,18,77,32.45,2,2,-4,52.4,45.1,21.6,1,2,7,0,0,0,0,-0.840426251263255
11,0,6,30,24.3166666666667,3,3,11,58.9,40.1,13,2,1,7,0,1,0,1,-0.784811965716128
11,1,1,1,17.95,2,3,-11,52.4,45.1,21.6,1,2,7,0,0,0,0,-1.72258128881998
11,0,18,83,16.5,3,2,5,58.9,40.1,13,2,1,7,0,1,0,1,-0.218159441213356
11,1,3,23,12.9,2,3,-5,52.4,45.1,21.6,1,2,7,0,0,1,0,0.874859368031444
11,0,1,69,10.8,3,2,5,58.9,40.1,13,2,1,7,0,0,0,1,-2.25886399835353
11,1,4,45,7.36666666666667,2,3,-5,52.4,45.1,21.6,1,2,7,0,0,0,0,-0.532555423131837
11,1,8,27,0.583333333333333,1,3,-5,52.4,45.1,21.6,1,2,7,0,0,0,0,0.109797480899449
11,1,2,43,47.8,2,3,7,52.2,52.9,26.3,8,1,10,1,0,0,0,0.0793847088063471
11,0,16,44,46.3,2,3,7,52.2,52.9,26.3,8,1,10,1,0,0,0,-1.0056990238238
11,1,1,32,35.0333333333333,2,3,0,52.2,52.9,26.3,8,1,10,1,1,0,0,1.13746145156766
11,0,6,13,31.85,2,3,0,52.2,52.9,26.3,8,1,10,1,1,0,0,-1.19820923340016
11,0,7,52,28.15,3,3,4,52.3,42.3,27.9,4,2,7,1,1,0,1,-1.16916534414113
11,0,6,35,21.7666666666667,3,3,-4,52.2,52.9,26.3,8,1,10,1,0,1,0,0.141371597181372
11,0,1,23,14.25,3,3,6,52.2,52.9,26.3,8,1,10,1,0,0,0,0.357060995227386
11,0,13,78,13.2166666666667,3,3,-9,52.3,42.3,27.9,4,2,7,1,1,0,1,-1.46095173106865
11,0,5,21,4.33333333333333,3,3,9,52.2,52.9,26.3,8,1,10,1,0,1,0,-0.593849528177839
11,0,9,74,2.73333333333333,3,1,5,52.2,52.9,26.3,8,1,10,1,1,0,0,0.389145850826579
11,0,6,31,52.6166666666667,2,3,-7,41.4,29.3,15.8,2,4,4,0,1,0,0,-0.516229438464881
11,0,18,83,50.9333333333333,3,2,4,57.8,51.7,34.1,1,2,4,0,1,0,1,0.404998016927932
11,0,17,69,49.2833333333333,1,3,-4,41.4,29.3,15.8,2,4,4,0,0,1,0,0.550138742244314
11,0,4,63,47.7833333333333,3,1,4,57.8,51.7,34.1,1,2,4,0,0,1,1,0.489069531009227
11,0,11,35,45,1,3,-4,41.4,29.3,15.8,2,4,4,0,0,1,0,-0.0683984902087607
11,0,8,47,43.3166666666667,3,1,4,57.8,51.7,34.1,1,2,4,0,0,0,1,-1.67191598320061
11,1,3,48,31.6333333333333,1,3,-4,41.4,29.3,15.8,2,4,4,0,1,0,0,0.0233439659858469
11,0,8,53,31.6333333333333,1,3,-4,41.4,29.3,15.8,2,4,4,0,1,0,0,0.529291484350308
11,0,5,8,24.9833333333333,3,3,-11,41.4,29.3,15.8,2,4,4,0,1,0,0,0.658411813045043
11,0,4,7,19.0833333333333,3,3,8,57.8,51.7,34.1,1,2,4,0,1,0,1,1.18553897396253
11,0,17,82,17.3,3,3,-11,41.4,29.3,15.8,2,4,4,0,1,0,0,-1.45170321503818
11,0,4,29,15.5,3,3,11,57.8,51.7,34.1,1,2,4,0,0,1,1,0.281591309338725
11,0,8,73,14.2166666666667,3,3,-14,41.4,29.3,15.8,2,4,4,0,1,0,0,2.13637757679591
11,0,6,48,10.6666666666667,3,3,14,57.8,51.7,34.1,1,2,4,0,0,1,1,0.203738173894053
11,0,7,77,8.58333333333333,3,3,-14,41.4,29.3,15.8,2,4,4,0,0,1,0,-0.152208138310681
11,1,3,68,2.91666666666667,3,3,-21,41.4,29.3,15.8,2,4,4,0,1,0,0,0.111490719251794
11,0,3,68,58.7333333333333,3,3,0,48.7,42.9,27,4,2,7,0,1,0,0,-2.19384823245573
11,0,15,46,53.4333333333333,3,3,0,42.6,35.8,22.1,3,2,10,0,0,1,1,-0.493429572331409
11,0,16,61,46.3,3,3,-7,42.6,35.8,22.1,3,2,10,0,1,0,1,0.414207457344335
11,0,9,11,41.0833333333333,3,3,7,48.7,42.9,27,4,2,7,0,0,1,0,-0.433286618121845
11,0,12,77,39.8833333333333,3,3,-10,42.6,35.8,22.1,3,2,10,0,1,0,1,-1.25495469341658
11,0,10,70,37.0166666666667,3,3,10,48.7,42.9,27,4,2,7,0,0,1,0,2.11872103438323
11,0,21,24,32,3,3,-10,42.6,35.8,22.1,3,2,10,0,0,1,1,0.321261152188885
11,0,7,72,28.6166666666667,3,3,-14,42.6,35.8,22.1,3,2,10,0,1,0,1,-0.101844346880107
11,0,8,63,26.0833333333333,3,3,14,48.7,42.9,27,4,2,7,0,0,1,0,2.00065606989575
11,1,7,56,23.3,3,3,-14,42.6,35.8,22.1,3,2,10,0,0,1,1,2.20282831106367
11,1,2,51,23.1333333333333,3,3,-14,42.6,35.8,22.1,3,2,10,0,0,1,1,0.0233224562385407
11,1,3,28,21.0166666666667,3,3,-14,42.6,35.8,22.1,3,2,10,0,0,1,1,1.53346670485182
11,1,1,16,19.15,3,3,-14,42.6,35.8,22.1,3,2,10,0,0,1,1,-0.129690792150305
11,0,4,9,7.35,1,3,20,48.7,42.9,27,4,2,7,0,0,0,0,3.02828524867438
11,0,15,77,5.9,3,1,-23,42.6,35.8,22.1,3,2,10,0,1,0,1,1.65145346136699
11,1,2,50,56.15,3,3,0,49.5,42.2,23.6,8,1,7,0,1,0,1,-1.27191839140717
11,1,4,43,54.6833333333333,3,3,0,50,36.1,26.6,3,0,7,0,0,0,0,-1.00962695010842
11,0,7,54,53.1166666666667,3,3,0,49.5,42.2,23.6,8,1,7,0,0,0,1,0.317020620672594
11,0,5,7,46.4,3,3,0,50,36.1,26.6,3,0,7,0,0,1,0,-0.380636729808065
11,0,21,34,37.35,3,2,-3,49.5,42.2,23.6,8,1,7,0,1,0,1,-4.58931303307749
11,0,5,53,36.0166666666667,2,3,3,50,36.1,26.6,3,0,7,0,0,0,0,0.15283508590133
11,0,8,10,30.1833333333333,0,2,-3,49.5,42.2,23.6,8,1,7,0,0,1,1,-0.556721324544383
11,0,7,7,25.7833333333333,3,3,0,50,36.1,26.6,3,0,7,0,1,0,0,0.361636544019739
11,0,17,49,19.2333333333333,3,3,-3,49.5,42.2,23.6,8,1,7,0,1,0,1,-2.79754539684345
11,0,1,81,17.5666666666667,3,3,3,50,36.1,26.6,3,0,7,0,0,1,0,-1.63666954666306
11,0,19,92,11.1666666666667,3,3,3,49.5,42.2,23.6,8,1,7,0,0,0,1,-0.0679857718971545
11,0,20,85,2,3,3,-3,50,36.1,26.6,3,0,7,0,1,0,0,-0.441181131591684
11,0,4,53,1.58333333333333,3,0,3,49.5,42.2,23.6,8,1,7,0,0,1,1,-1.1998427025473
11,1,6,70,0.383333333333333,0,2,-3,50,36.1,26.6,3,0,7,0,0,1,0,0.143063888545186
11,1,1,65,0.383333333333333,0,2,-3,50,36.1,26.6,3,0,7,0,0,1,0,-0.0619336464166259
11,0,16,64,57.3333333333333,3,3,0,51,40.8,21.6,0,1,7,0,1,0,0,0.665639325861567
11,0,11,16,51.7666666666667,3,3,0,51,40.8,21.6,0,1,7,0,0,0,0,-0.54169567253193
11,1,1,3,39.2166666666667,3,2,-3,54.9,33.1,14.6,2,1,14.0416666666667,0,1,0,1,0.523134992577562
11,0,7,90,37.65,2,3,3,51,40.8,21.6,0,1,7,0,0,0,0,0.22261805351161
11,1,3,68,31.3,2,2,-4,51,40.8,21.6,0,1,7,0,1,0,0,0.778507644544304
11,0,8,73,31.3,2,2,-4,51,40.8,21.6,0,1,7,0,1,0,0,0.182895991672879
11,0,7,29,30.15,2,2,-4,51,40.8,21.6,0,1,7,0,0,0,0,0.150978761518445
11,0,2,60,27.8333333333333,3,3,-1,51,40.8,21.6,0,1,7,0,0,0,0,-1.27221189259173
11,0,7,31,23.45,3,3,1,54.9,33.1,14.6,2,1,14.0416666666667,0,0,1,1,0.947618082093097
11,0,7,23,20.4833333333333,3,3,1,54.9,33.1,14.6,2,1,14.0416666666667,0,0,0,1,-0.104506251332081
11,0,1,66,19,3,3,-4,51,40.8,21.6,0,1,7,0,1,0,0,0.0729166528057694
11,0,1,33,15.5,3,3,4,54.9,33.1,14.6,2,1,14.0416666666667,0,0,1,1,1.93225722689346
11,0,11,65,12.1833333333333,3,3,-7,51,40.8,21.6,0,1,7,0,1,0,0,-0.314127568030364
11,0,4,84,11.05,3,3,7,54.9,33.1,14.6,2,1,14.0416666666667,0,0,1,1,0.0473151213473391
11,1,3,31,8.55,3,3,-7,51,40.8,21.6,0,1,7,0,0,1,0,0.154651443723859
11,0,8,67,6.56666666666667,3,3,7,54.9,33.1,14.6,2,1,14.0416666666667,0,0,0,1,0.223825041790197
11,1,6,24,3.2,3,3,-7,51,40.8,21.6,0,1,7,0,0,1,0,0.162367653816282
11,1,4,45,2.08333333333333,3,0,7,54.9,33.1,14.6,2,1,14.0416666666667,0,0,0,1,1.20314837647109
11,0,9,50,2.08333333333333,3,0,7,54.9,33.1,14.6,2,1,14.0416666666667,0,0,0,1,0.167759324318706
11,0,8,13,55.5166666666667,3,3,0,50.7,43.9,31.8,2,1,6,0,0,0,1,0.137415121113923
11,0,8,47,51.8666666666667,3,3,-3,46.7,35.3,14.8,1,2,7,0,1,0,0,0.114952863270571
11,0,2,72,50.1666666666667,3,3,3,50.7,43.9,31.8,2,1,6,0,0,1,1,0.204199180071101
11,0,3,68,43.45,3,3,-4,50.7,43.9,31.8,2,1,6,0,1,0,1,0.78336007612262
11,0,16,16,38.2166666666667,3,3,4,46.7,35.3,14.8,1,2,7,0,0,1,0,-0.680167813863828
11,0,2,12,34.1833333333333,3,3,-7,50.7,43.9,31.8,2,1,6,0,1,0,1,1.35724590577334
11,0,1,48,31.3166666666667,3,3,4,46.7,35.3,14.8,1,2,7,0,1,0,0,0.543359113515164
11,0,5,34,30.0833333333333,1,1,-4,50.7,43.9,31.8,2,1,6,0,0,1,1,0.170527727895261
11,0,12,77,27.7,3,3,-1,50.7,43.9,31.8,2,1,6,0,1,0,1,0.283973661523412
11,0,3,68,21.5166666666667,3,3,-8,50.7,43.9,31.8,2,1,6,0,1,0,1,-1.20556189500751
11,0,8,19,12.7333333333333,3,3,-8,50.7,43.9,31.8,2,1,6,0,0,0,1,-0.302909411783462
11,0,10,10,10.6666666666667,3,3,-5,50.7,43.9,31.8,2,1,6,0,0,0,1,-0.39937480456881
11,1,4,69,9.41666666666667,3,3,2,46.7,35.3,14.8,1,2,7,0,1,0,0,-1.67086959475063
11,1,1,29,6.9,3,3,2,46.7,35.3,14.8,1,2,7,0,1,0,0,0.653125290143973
11,0,10,12,3.33333333333333,3,3,2,46.7,35.3,14.8,1,2,7,0,1,0,0,0.743598806147901
11,1,3,68,2.45,3,3,-5,50.7,43.9,31.8,2,1,6,0,1,0,1,1.7403953939529
11,1,1,66,0.716666666666667,2,1,-1,46.7,35.3,14.8,1,2,7,0,1,0,0,1.01811709796715
11,1,25,79,0.383333333333333,0,1,-1,46.7,35.3,14.8,1,2,7,0,1,0,0,1.247214375346
11,0,12,56,57.0666666666667,3,3,0,46.3,51.9,32.7,3,3,7,0,1,0,0,0.370093063558858
11,0,5,82,53.5833333333333,3,3,0,46.3,51.9,32.7,3,3,7,0,0,0,0,0.13156857398369
11,0,5,5,47.25,3,3,-7,35.7,32.7,19.2,3,2,7,0,1,0,1,1.31342661813083
11,0,18,83,45.25,3,3,4,46.3,51.9,32.7,3,3,7,0,1,0,0,0.496213845405977
11,0,2,66,43.85,3,3,-4,35.7,32.7,19.2,3,2,7,0,0,1,1,1.55584947724709
11,1,2,34,40.3,2,3,4,46.3,51.9,32.7,3,3,7,0,0,1,0,-1.22920701745363
11,0,16,71,38.8833333333333,3,2,-4,35.7,32.7,19.2,3,2,7,0,0,0,1,1.08232125940702
11,0,12,77,31.2666666666667,0,2,5,46.3,51.9,32.7,3,3,7,0,1,0,0,-0.497629692262639
11,0,21,45,28.45,3,3,5,46.3,51.9,32.7,3,3,7,0,0,0,0,0.0102113395545847
11,0,5,24,20.7833333333333,3,3,-5,35.7,32.7,19.2,3,2,7,0,0,1,1,0.011279997316972
11,0,17,61,18.8333333333333,3,3,2,46.3,51.9,32.7,3,3,7,0,1,0,0,-1.61308679994637
11,0,10,18,6.86666666666667,3,3,9,46.3,51.9,32.7,3,3,7,0,0,0,0,-0.75042437713049
11,1,10,60,4.2,3,3,-12,35.7,32.7,19.2,3,2,7,0,1,0,1,1.23514077731605
11,1,1,30,3.08333333333333,3,3,-12,35.7,32.7,19.2,3,2,7,0,1,0,1,-0.349952124664427
11,0,2,67,1.95,3,1,5,46.3,51.9,32.7,3,3,7,0,1,0,0,1.1375962393055
11,0,19,30,58.5833333333333,3,3,0,43.6,42.1,30.3,2,1,6,0,0,0,1,-1.10708027175922
11,0,20,68,57.2,3,3,-3,45,35.8,20.7,1,2,7,0,1,0,0,-0.469304465576799
11,0,8,12,50.9833333333333,3,3,3,43.6,42.1,30.3,2,1,6,0,0,1,1,-0.0755482452746859
11,0,9,51,47.4333333333333,3,3,-6,45,35.8,20.7,1,2,7,0,1,0,0,-0.601029730268294
11,0,2,15,41.4833333333333,3,3,6,43.6,42.1,30.3,2,1,6,0,0,1,1,-0.592747940070141
11,0,17,82,40.0833333333333,3,3,-9,45,35.8,20.7,1,2,7,0,1,0,0,0.748480773462518
11,1,7,38,36.2,3,3,9,43.6,42.1,30.3,2,1,6,0,0,1,1,0.0376063148239744
11,0,12,43,36.2,3,3,9,43.6,42.1,30.3,2,1,6,0,0,1,1,1.78032921700821
11,1,2,76,32,3,3,-16,45,35.8,20.7,1,2,7,0,1,0,0,-0.20472955456251
11,1,2,50,31.3,3,3,-16,45,35.8,20.7,1,2,7,0,1,0,0,-0.28543176854669
11,1,1,28,25.6833333333333,3,3,10,43.6,42.1,30.3,2,1,6,0,1,0,1,2.17973973734743
11,0,3,59,22.5833333333333,3,3,-16,45,35.8,20.7,1,2,7,0,1,0,0,0.522576703771707
11,0,13,65,18.4,3,3,-23,45,35.8,20.7,1,2,7,0,1,0,0,0.840661615885267
11,0,8,73,17.4,2,3,23,43.6,42.1,30.3,2,1,6,0,0,1,1,0.258060871603764
11,1,1,43,15,3,2,-23,45,35.8,20.7,1,2,7,0,0,1,0,-0.18271172721431
11,0,17,55,10.8,2,3,23,43.6,42.1,30.3,2,1,6,0,0,0,1,-3.29349975898444
11,0,20,86,9.76666666666667,3,2,-23,45,35.8,20.7,1,2,7,0,0,1,0,0.423114831310251
11,0,3,32,5.35,1,2,23,43.6,42.1,30.3,2,1,6,0,0,1,1,0.862364752376948
11,1,3,61,3.6,2,1,-26,45,35.8,20.7,1,2,7,0,1,0,0,1.30924865610209
11,1,5,49,2.6,2,1,-26,45,35.8,20.7,1,2,7,0,1,0,0,0.858657596289647
11,0,15,80,58.65,3,3,0,47,35.1,19.8,5,2,15.0416666666667,0,1,0,1,-0.00583552788958362
11,0,13,60,56.5,3,3,0,52.5,37.1,41.4,0,1,15.0416666666667,0,0,1,0,-0.794003689926149
11,0,7,72,44.2,2,3,0,47,35.1,19.8,5,2,15.0416666666667,0,1,0,1,-0.545731760975266
11,0,17,77,34.0666666666667,3,1,0,52.5,37.1,41.4,0,1,15.0416666666667,0,0,0,0,-0.682392744806974
11,0,15,80,30.9,1,0,-7,52.5,37.1,41.4,0,1,15.0416666666667,0,1,0,0,1.24450712640885
11,0,9,74,28.1666666666667,3,3,-10,52.5,37.1,41.4,0,1,15.0416666666667,0,1,0,0,-1.04435273135482
11,0,3,57,25.5,3,3,10,47,35.1,19.8,5,2,15.0416666666667,0,0,1,1,-0.0444218464490146
11,0,4,69,24.1833333333333,3,3,-10,52.5,37.1,41.4,0,1,15.0416666666667,0,0,1,0,0.326015011767527
11,0,7,68,22.1833333333333,3,3,10,47,35.1,19.8,5,2,15.0416666666667,0,0,1,1,-1.3828224879526
11,1,1,16,14,3,3,3,47,35.1,19.8,5,2,15.0416666666667,0,1,0,1,0.837015508520158
11,0,5,85,11.8666666666667,3,3,-3,52.5,37.1,41.4,0,1,15.0416666666667,0,0,0,0,-0.403197929459759
11,0,4,39,9.06666666666667,3,3,3,47,35.1,19.8,5,2,15.0416666666667,0,0,1,1,0.926477237883837
11,0,12,77,5.65,3,3,-4,47,35.1,19.8,5,2,15.0416666666667,0,1,0,1,1.03383338142291
11,0,21,56,2.93333333333333,3,1,4,52.5,37.1,41.4,0,1,15.0416666666667,0,0,1,0,-0.852400196468486
11,1,2,83,2.3,1,3,-4,47,35.1,19.8,5,2,15.0416666666667,0,0,1,1,-1.29110673934133
11,1,25,66,1.58333333333333,0,2,-4,47,35.1,19.8,5,2,15.0416666666667,0,0,1,1,1.4846065313752
11,0,7,44,55.7,3,2,0,59.6,48.7,24.3,3,0,7,0,1,0,1,2.73861808905921
11,0,12,93,53.5166666666667,2,3,0,49.8,47.1,20,2,4,7,0,0,1,0,0.64900724563728
11,0,3,57,46.3833333333333,1,3,-7,49.8,47.1,20,2,4,7,0,1,0,0,-0.178835412505513
11,0,1,81,45,3,1,7,59.6,48.7,24.3,3,0,7,0,0,1,1,-0.0191233556204936
11,0,5,47,41.2833333333333,1,3,-7,49.8,47.1,20,2,4,7,0,0,1,0,0.255242088657972
11,0,3,82,39,3,1,7,59.6,48.7,24.3,3,0,7,0,0,1,1,-2.37611292866799
11,0,13,60,35.6,1,3,-7,49.8,47.1,20,2,4,7,0,0,1,0,0.544299142077686
11,0,6,6,30.15,0,1,7,59.6,48.7,24.3,3,0,7,0,0,1,1,0.908668352378965
11,1,1,66,27.65,3,3,3,59.6,48.7,24.3,3,0,7,0,1,0,1,0.422954782743061
11,0,8,50,24.8166666666667,3,3,3,59.6,48.7,24.3,3,0,7,0,1,0,1,-0.0421054873632578
11,0,3,80,23.0666666666667,3,3,-3,49.8,47.1,20,2,4,7,0,0,1,0,0.676992984034108
11,0,5,59,22.05,3,3,3,59.6,48.7,24.3,3,0,7,0,0,1,1,0.146646220689124
11,1,1,71,20.3833333333333,2,2,-3,49.8,47.1,20,2,4,7,0,0,1,0,-0.648439254587299
11,0,13,73,19.2666666666667,2,2,-3,49.8,47.1,20,2,4,7,0,0,1,0,1.94390041503996
11,0,8,75,15.9166666666667,2,2,-3,49.8,47.1,20,2,4,7,0,0,0,0,-1.67463592674425
11,0,14,49,15,2,2,3,59.6,48.7,24.3,3,0,7,0,0,1,1,0.40838276764315
11,0,5,10,7.73333333333333,2,2,-3,49.8,47.1,20,2,4,7,0,0,1,0,-1.98016550794302
11,0,8,73,5.88333333333333,2,2,0,59.6,48.7,24.3,3,0,7,0,1,0,1,0.945643824264118
11,0,13,43,3.58333333333333,2,2,0,49.8,47.1,20,2,4,7,0,0,1,0,-0.457140953213217
11,0,7,68,1.93333333333333,2,1,0,59.6,48.7,24.3,3,0,7,0,0,1,1,-2.14128490884506
11,0,10,70,1.46666666666667,1,2,0,49.8,47.1,20,2,4,7,0,0,1,0,0.392750033489737
11,0,1,17,0.0833333333333333,0,0,0,59.6,48.7,24.3,3,0,7,0,0,1,1,-0.61425605380539
11,0,5,70,58.2166666666667,3,3,0,48.4,40.2,26.1,3,3,14.0416666666667,1,1,0,1,-0.366746832513278
11,1,2,2,47.0666666666667,3,3,-7,48.4,40.2,26.1,3,3,14.0416666666667,1,1,0,1,-0.0305871296431909
11,1,1,34,41.5,2,3,7,47.1,44.4,12.1,1,5,7,1,0,0,0,0.872465036566289
11,0,20,36,38.5166666666667,2,3,7,47.1,44.4,12.1,1,5,7,1,0,0,0,-0.936256795465733
11,0,10,75,38.1166666666667,3,2,-10,48.4,40.2,26.1,3,3,14.0416666666667,1,1,0,1,0.666682566941687
11,0,25,25,34.8666666666667,2,3,10,47.1,44.4,12.1,1,5,7,1,0,1,0,1.78668476199811
11,0,2,67,29.1666666666667,3,3,6,47.1,44.4,12.1,1,5,7,1,1,0,0,-1.61151168956709
11,0,17,90,27.1833333333333,3,3,-6,48.4,40.2,26.1,3,3,14.0416666666667,1,0,1,1,1.35320174518676
11,1,1,37,24.9333333333333,3,3,6,47.1,44.4,12.1,1,5,7,1,0,1,0,2.23647506981787
11,0,15,33,23.1333333333333,3,3,6,47.1,44.4,12.1,1,5,7,1,0,1,0,-1.31079704557377
11,0,10,63,21.1333333333333,3,3,-9,48.4,40.2,26.1,3,3,14.0416666666667,1,1,0,1,-0.572672325307722
11,0,9,59,18.2833333333333,3,3,9,47.1,44.4,12.1,1,5,7,1,0,1,0,0.401346811218388
11,0,14,89,15.6166666666667,3,3,-9,48.4,40.2,26.1,3,3,14.0416666666667,1,0,1,1,0.211331219249739
11,0,9,63,14.9166666666667,3,3,9,47.1,44.4,12.1,1,5,7,1,0,1,0,-0.302047812401972
11,0,3,73,12.5666666666667,3,3,9,47.1,44.4,12.1,1,5,7,1,0,0,0,1.08051354388814
11,0,4,4,1.56666666666667,1,0,-2,48.4,40.2,26.1,3,3,14.0416666666667,1,0,0,1,-0.38308510500415
11,0,19,66,57.2166666666667,3,3,0,52.6,52.6,34.4,0,2,7,0,1,0,1,0.559093404326631
11,0,7,60,56.2666666666667,3,3,0,53,38.3,19.7,1,2,7,0,0,1,0,0.874491150112814
11,0,7,19,37.4166666666667,3,3,7,52.6,52.6,34.4,0,2,7,0,0,0,1,-0.0584691275110413
11,0,3,10,30.3333333333333,1,3,3,52.6,52.6,34.4,0,2,7,0,1,0,1,-0.574271213145464
